territory_name_source,territory_norm,indent_spaces,territory_kind_source,year,unemployment_rate_ilo_15plus_pct,indicator_name,unit,source_file,source_file_sha256,source_note
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2018,2.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2019,2.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2020,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2021,3.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2022,3.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2023,2.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2024,1.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Центральный федеральный округ,центральный федеральный округ,4,federal_district,2025,1.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2017,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2018,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2019,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2020,4.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2021,4.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2022,3.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2023,3.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2024,2.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Белгородская область,белгородская область,8,subject_or_parent_region,2025,1.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2017,4.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2018,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2019,3.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2020,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2021,3.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2022,3.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2023,2.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2024,2.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Брянская область,брянская область,8,subject_or_parent_region,2025,2.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2017,4.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2018,4.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2019,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2020,5.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2021,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2022,2.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2023,2.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2024,1.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Владимирская область,владимирская область,8,subject_or_parent_region,2025,1.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2017,4.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2018,3.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2019,3.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2020,4.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2021,3.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2022,3.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2023,3.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2024,2.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Воронежская область,воронежская область,8,subject_or_parent_region,2025,2.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2017,4.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2018,4.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2019,3.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2020,5.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2021,4.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2022,3.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2023,3.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2024,2.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Ивановская область,ивановская область,8,subject_or_parent_region,2025,2.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2017,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2018,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2019,3.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2020,4.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2021,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2022,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2023,2.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2024,1.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Калужская область,калужская область,8,subject_or_parent_region,2025,1.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2017,5.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2018,4.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2019,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2020,5.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2021,4.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2022,3.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2023,3.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
Костромская область,костромская область,8,subject_or_parent_region,2024,2.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.
