territory_name_source,territory_norm,indent_spaces,territory_kind_source,year,unemployment_rate_ilo_15plus_pct,indicator_name,unit,source_file,source_file_sha256,source_note,territory_id,territory_name,territory_level,federal_district_id,federal_district_name,is_rf_total,is_federal_district,is_nonoverlap_model_region,is_overlapping_parent_region,is_part_without_autonomous_okryg,is_nested_official_autonomous_okryg,match_status
Новгородская область,новгородская область,8,subject_or_parent_region,2018,4.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2019,3.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2020,5.8,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2021,4.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2022,3.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2023,2.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2024,1.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Новгородская область,новгородская область,8,subject_or_parent_region,2025,1.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER031,Новгородская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2017,6.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2018,5.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2019,5.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2020,6.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2021,4.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2022,3.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2023,2.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2024,2.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Псковская область,псковская область,8,subject_or_parent_region,2025,2.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER032,Псковская область,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2017,1.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2018,1.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2019,1.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2020,3.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2021,2.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2022,2.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2023,1.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2024,1.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Город Санкт-Петербург город федерального значения,город санкт-петербург город федерального значения,8,subject_or_parent_region,2025,1.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER033,Город Санкт-Петербург город федерального значения,Субъект РФ / агрегированная строка субъекта,TER021,Северо-Западный федеральный округ,False,False,True,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2017,6.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2018,5.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2019,5.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2020,6.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2021,5.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2022,4.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2023,2.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2024,2.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Южный федеральный округ (с 29.07.2016),южный федеральный округ с 29 07 2016,4,federal_district,2025,2.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER034,Южный федеральный округ (с 29.07.2016),Федеральный округ,TER034,Южный федеральный округ (с 29.07.2016),False,True,False,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2017,8.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2018,8.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2019,8.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2020,8.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2021,8.3,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2022,7.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2023,4.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2024,2.6,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Адыгея (Адыгея),республика адыгея адыгея,8,subject_or_parent_region,2025,2.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER035,Республика Адыгея (Адыгея),Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2017,9.9,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2018,9.7,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2019,9.2,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2020,9.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2021,9.0,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2022,8.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2023,6.5,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2024,5.1,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
Республика Калмыкия,республика калмыкия,8,subject_or_parent_region,2025,3.4,"Уровень безработицы (по методологии МОТ), население 15 лет и старше",percent_of_labor_force,Уровень безработицы по методологии МОТ 15plus.xlsx,bb923bc8c750019c0033bab402f663ce3962144d30b2c3d0495e66bc607bb2ad,User-supplied official EMISS/Rosstat XLSX; parsed from sheet Данные.,TER036,Республика Калмыкия,Субъект РФ / агрегированная строка субъекта,TER034,Южный федеральный округ (с 29.07.2016),False,False,True,False,False,False,matched_to_emiss_ref
